,candidato,alias,seguido_Por,siguiendo_A,Antiguedad_años,meses
15031,Normis Bujaico M,normisbm15,71,367,8,4
15032,Lindley Julca Díaz,lindley25,43,82,7,6
15033,Alan Chumioque,alan_chumioque,19,30,2,5
15034,Oscar Beuzeville,Obeuzeville,22,146,7,0
15035,giovanni meza,giovannisammy,114,462,8,2
15036,Ronald OB,ronaldobando,63,326,8,3
15037,Elizabeth Mamani,ElizabethMC31,31,431,2,5
15038,Moisés Martínez Flores,MoisesMartinezF,637,2959,9,1
15039,Fernando,ferguzve73,4,73,8,0
15040,Hernán De la Fuente,delafuenteaboga,376,278,5,4
15041,DGP,PiCaKd,700,1200,7,2
15042,Ricardo Palma,ricardopal2111,13,39,2,6
15043,Angela,angeladifer,13,93,2,5
15044,Boris Alegría,BorisAlegria,631,1936,8,4
15045,Jenni,Jefacusa,8,31,2,5
15046,Alberto TV,albertitotv,52,138,6,4
15047,alberto camacho,teamsoccer7,3,173,3,7
15048,Gladys Guerra Cabrer,CabrerGladys,312,267,5,11
15049,Lorena Stern,LorenaStern2,27,25,2,5
15050,Rubyl,rubyparsan,53,383,2,6
15051,Rafaella,invisiblesun18,145,113,6,1
15052,HENRY LUCANA,HLUCANA,56,500,8,5
15053,Alan Alexander,bayonach26,31,515,5,10
15054,manuel balta,manuelbk,116,391,9,4
15055,Sofia Velarde,sofia_velarde3,46,502,2,5
15056,CARMEN VALDIVIA,CarmenRVal62,28,241,5,5
15057,Cristina Narváez Z.,CristiNarvaezZ,115,417,8,8
15058,Lida Luz Roque,LidaRoqueMontes,7,64,3,0
15059,johana,figueoha,20,102,6,1
15060,Chary,mrzr_06,19,116,3,0
15061,Eduardo Tafur,lalotafur1,17,58,2,5
15062,karla blut,karlablut,106,578,2,6
15063,papá tado,elbardo01,52,383,5,7
15064,Giova,sanvil1234,1,51,2,5
15065,Jeffer Gomez,GJAA777,52,399,8,10
15066,Hernán Landeo,hlandeo,32,294,7,4
15067,Gustavo,calcala30,65,379,8,9
15068,Jorge Esteves Alfaro,esteves_jorge,17718,2152,7,5
15069,paola villon,paolitavive,25,409,7,5
15070,Xavier O.,JaimeXavier007,142,916,7,10
15071,CESAR OTERO,coterocruz,30,497,7,1
15072,HELBERT LINARES T.,helbertlinarest,451,1281,6,0
15073,marlene Delgado,mar21guevarade1,1,35,2,7
15074,Diana de Albujar,de_albujar,3,31,2,9
15075,yakelin,yakeline7913,32,687,2,6
15076,Edwin Ferrini,edwin_ff,28,527,3,7
15077,kriz laura,KrizKrizlaura,153,3274,6,2
15078,Cynthia Cornejo,cylis5,22,540,7,9
15079,David,dapachecor,42,175,7,6
15080,Erik Quiroz,erikquiroz24,130,960,4,7
15081,eduardo sampen diaz,eduardosampen,65,97,6,2
15082,Any Ruiz,Anyruizr,39,94,8,6
15083,kenny,kenny_ronny,28,125,8,5
15084,Michael Quiroz S.,michael_q_s,19,107,8,5
15085,Mercedes Calderón,FUERZA2OO13,63,679,5,6
15086,Gonzalo Mahuat,GonzaloMahuat,22,487,2,5
15087,Margarita Chauca R.,Margarita1206,18,431,8,4
15088,LUIS ALBERTO SANCHEZ,LUIS11SANCHEZ,100,1506,7,3
15089,Carlos Narvaez,carlosssno,79,247,9,2
15090,Marcial Barbaran,MarcialBarbaran,85,464,2,7
15091,Elly,Ely17_05,20,211,6,7
15092,Me Jode,elmejode,70,492,3,2
15093,Juan Miguel Custodio,JuanMiguelCusto,26,135,2,9
15094,Gregory Alegria,AlegriaGregory,11,267,3,6
15095,Cesar Perez Escobar,KikeAnakin31,125,676,6,6
15096,Jhonatan Bautista,BautistaJhona,122,563,6,4
15097,Marlon Alvarado,MarlonAlvaradoM,895,3304,5,4
15098,Muscaris Azules 🇵🇪,MuscarisAzules,152,1018,2,6
15099,Liz Cirilo,acerito10,59,810,5,0
15100,Ericka Espino,eriespino,579,1542,9,0
15101,SANTOS KIM AVENDAÑO,santino16_kim,144,689,2,9
15102,Azul =),PerlaMurrugarra,155,1346,3,6
15103,Orlando Castillo,castillofung,97,626,6,5
15104,Salvador Canales,twdmoses,51,751,2,5
15105,Wilson Tavara,WilsonTavara,17,283,6,7
15106,Jonhy,jhon20160201,14,134,2,7
15107,Josefina Almaraz,jose_almaraz12,361,580,2,10
15108,karen zamudio,karenzamudio15,15,265,2,5
15109,Adan Meneses,menesesadan,45,456,7,2
15110,Josepo,Josepoduran,558,993,8,11
15111,FUNER PINO,FFUNER,20,56,7,8
15112,fabio,perseo555,4,48,9,0
15113,Joselito Luna,JoselitoLuna2,4,14,2,5
15114,marlen,marlenevb04,6,54,2,5
15115,Julio Atilio Faggian,FaggianiJulio,5,81,2,5
15116,Félix Paz Quiroz,fpaz12,2110,1521,8,6
15117,Jose Hernandez,hernandezc_jose,5,148,3,7
15118,Andres Chang,andriu_chang,487,588,9,3
15119,Luis Moreno,LuisMoreno1701,12,27,2,5
15120,jesus,valentinx159,9,35,2,9
15121,SONIA MOSQUEIRA,somos27,17,306,5,4
15122,Marquinho,mgutierrez2001,252,416,8,0
15123,yamili moreno chavar,Yamili2310,47,2644,4,6
15124,DEEV,deev_pe,51,212,2,9
15125,Mario Vargas,jose_perumundo,241,1293,2,5
15126,Mario,mariospain,47,160,9,4
15127,Yuri César,yuriferU,133,630,8,5
15128,Pedro Miguel,pedromhhq,16,130,2,5
15129,CARLOS LOAYZA,CALOLE2010,72,686,8,4
15130,rheliy,rheliy,33,127,6,7
15131,W. Guillermo Eyzaguirre cockburn,guillermoeycock,37,138,5,0
15132,Susy Claros,SusyClaros,1,7,6,4
15133,EDWARD FLORES ALARCO,AlarcoEdward,48,252,3,0
15134,Jeremy Vasquez,jstanly19,283,3319,8,6
15135,Juan Carlos Gavelán,Juanka_Gavelan,14,88,2,5
15136,Richard Suarez,rsuarezcollado,71,423,5,9
15137,Los Cojones de Alan,CojonesDeAlan,5,85,2,5
15138,Jhon Álvarez,Jhon_Alvarez_S,88,385,7,3
15139,Paula Felipa,pfelipa,21,285,8,7
15140,Juan Cristoval Ojeda,CristovalOjeda,3,47,2,5
15141,Mirella. M.,jmirellamm,22,269,5,1
15142,Arturo Montes,arthur1983,17,99,9,5
15143,GBH,GianBocHer,5,22,2,5
15144,Idel David,Ideldavid,287,1302,9,0
15145,Carlos Ishikawa,ishikawa_carlos,119,142,7,1
15146,Marco Olarte Flores,MarcoOlarteFlo1,75,1158,2,10
15147,Christian Vera,cvampuero,406,1163,8,4
15148,angelica mendoza,aekammp,146,530,8,10
15149,Isamaggiemaggie,LatorreaMaggie,98,726,4,0
15150,Percy Natividad,percynatividad,82,115,8,0
15151,Jose Tello Alfaro,joseandrestell2,149,682,2,7
15152,Heidi Angulo,heidi_angulo,71,601,8,1
15153,Sandra Paz,sandrapazp,37,273,4,2
15154,Leonardo Chihuan Ram,ChihuanRam,4,52,4,1
15155,Fernando,fernando_eag,68,504,3,0
15156,José Mariño,ppmarino,56576,1832,8,7
15157,Vivian Fashé,FasheVivian,61,292,2,5
15158,arturo,ac_counter,67,719,7,0
15159,Carlos Champi Soto,Cichs,22,389,7,4
15160,ACM-01,angelcamposmeza,150,139,3,11
15161,Juan Manuel Vallejos,jmvallejos74,11,121,2,7
15162,Vivi Solano,vivisolano,176,536,9,6
15163,Mauro Andree,andrecurillo,71,258,7,5
15164,juan roberto,juanrobertovz,3,22,5,4
15165,Irina Purizaca,irinapuriz,18,223,9,2
15166,karin,KarinKalifnirak,238,789,6,1
15167,Dámaris Obando R.,iragenesis,689,963,5,0
15168,perfumesefperu,perfumesefperu,597,2863,2,7
15169,Jocelyn Díaz S,JocelynDS,31,41,9,6
15170,Junior R.,Junninno,65,379,6,10
15171,Brayan Castro G.,BrayanCastroG,9,87,2,5
15172,Gabriela Chávarry,gabychavarry,224,1091,9,1
15173,Angie Valenzuela,angiecva,147,286,8,1
15174,TracyMV,tahneemv,5,564,3,6
15175,gvasquez,gvasquezalcazar,100,369,5,5
15176,Paul Villar,10pvillary,118,235,3,8
15177,Renato Beraun,rberaun,353,710,9,4
15178,Jafer Mendoza,jafermendoza,94,301,7,8
15179,Luis  Flores,Luchinfa,80,1833,9,3
15180,Jacky Flores,Jacky_fr,53,71,8,6
15181,Victor Z.,v_zegarra,188,364,6,7
15182,Peruanos en Chile,PeruanosEnChile,6020,5426,7,2
15183,Fernando Rios,kamus_3,136,175,3,8
15184,Marco A. Solis Valle,marcosolisvalle,136,690,7,10
15185,Viviana,nelidaviviana,74,247,4,4
15186,Gianella Sachún,Gianee_J,200,137,8,3
15187,RAMVICH,ramvich,402,1362,7,5
15188,COOC,CsarCooC,27,148,2,6
15189,OSA,osa99,26,453,9,5
15190,L Gonzalez R,luisgonzalezroj,114,529,6,4
15191,Martín Jc And.,Martin5215,13,98,7,10
15192,Victor Raul 🇵🇪,Victor_314,46,359,8,8
15193,Eduardo,eduhurtado66,68,261,2,10
15194,Lucero Valdez Alfaro,Lucerita,36,221,7,10
15195,Betto,hsauni96,163,381,5,9
15196,Robert Pando Sanchez,RobertPandoSan,191,182,7,3
15197,Antony García,AntonyGarca6,173,1276,2,5
15198,Juan y Jessica,frome69,104,580,7,1
15199,Esteban Ivusic,estor_195,14,390,8,0
15200,Miguel Saravia García.,miansagar,202,418,7,6
15201,saltina,igualestuyo,9,268,2,6
15202,CeniaLama,cenial7,96,198,4,10
15203,L. Cardenas,luiseduardo1086,19,794,3,11
15204,Ana Paula,anaphp28,172,294,9,1
15205,Jhon D.,jhodans0,65,545,5,9
15206,Eduardo Rojas,rjvct,757,2192,8,10
15207,Verónica Montejo,vero30montejo,8,52,2,5
15208,victor lima gomez,victorlimag117,4,69,3,5
15209,josefina ñahuis,josefinanahuis,21,49,5,4
15210,Rosmary,rose_cace,56,450,4,11
15211,Charolas,luisolae,107,602,9,3
15212,Rafael Llanos,rafaelllanos181,6,43,2,6
15213,Leilah Ocampo,Leiocampo,615,1028,9,1
15214,Braulio Reyes,BJ_ReyesC,8,209,5,3
15215,Javier Corrales,martinaqp2015,6,220,3,4
15216,edwardvalderrama,edwardoftalmolo,8,70,2,6
15217,G,gc0000071,1080,1526,7,3
15218,Karen Gamarra,GamarraAvalosK,76,210,5,11
15219,Camila Villegas,camilavillegasd,990,720,9,2
15220,ramon samame,ramonesl1,149,895,8,6
15221,Luis Guillén,lualguire,1123,1578,6,10
15222,Cesar G Fernandez L,Fernandezlarrea,154,1048,5,1
15223,Andrea Camara,dreacamarag,181,662,4,0
15224,542,valeriux_hc,16,59,3,10
15225,Bochini Velas,velas_bochini,39,423,5,7
15226,Allan Figueroa,AllanFigueroa16,158,570,2,6
15227,loquitodeamor,loquitodeamor01,7,181,3,11
15228,"vargas aquije, juan",superdotado1964,54,152,5,1
15229,juanito alimaña 2,Yenka1947,29,138,2,5
15230,Max,Notinthesurface,43,459,7,4
15231,oscar wulber,oscarmonzon,16,251,8,5
15232,Jorge Alca,alca_cv,21,115,3,5
15233,luis,luis47940402,66,2067,2,5
15234,Angel Felix,angel_felix2802,2,40,3,3
15235,Juanacho,Intiplano,38,39,2,5
15236,Vanessa Diaz Armas,vane_diaz17,36,450,6,9
15237,Oscar VargasAlvarado,OscVargas26,455,2200,5,7
15238,alex manco purizaga,alexmancopuriza,19,144,6,7
15239,Gleyki Ramos,gleyki,4,139,3,2
15240,Meryl,meryl2021,21,253,2,6
15241,Ana Aguirre,AnaAgui22183127,3,41,2,5
15242,votainteligente,voto2016intelig,1149,1271,2,8
15243,Kevin Sandoval,kevinss0109,42,82,8,3
15244,Brando Bao Cruzatti,TGbron2SXlik,52,164,9,2
15245,Milagros Segil,MilagrosSegil,5,92,3,1
15246,Alexandre C.,alexczl,35,206,7,7
15247,Vermillion ✌️,Vermi11i0n,68,403,4,11
15248,Arturo Alejandro,arlec1985,38,268,6,0
15249,Rosa Castro,luisarosacastr1,22,211,2,7
15250,sheilla camara sanch,mae_ss,2,89,6,5
15251,K,YoMeLlamoKarem,33,151,4,8
15252,Luy Guillen ,Luy_Guillen,45,247,3,5
15253,Ted Farfán,Tedfarfan,555,362,5,10
15254,Anderson Nima,a049f4b53d44457,19,110,2,5
15255,Juan Carlos Reyes,SirJuanCarlos,284,2376,7,8
15256,DiegoCelis,DCelis777,12,267,5,10
15257,Christian Pajuelo,cmpajuelo,12,62,6,4
15258,Paúl Arias,arias5topp,680,4024,6,6
15259,Cecilia,PrincesaChi,8,269,7,9
15260,Gorqui Canchari G,laserplusj,19,117,8,3
15261,Milton Yarleque,myarleq,581,2726,8,8
15262,Alvaro,AlvaroPC_,43,593,4,8
15263,Ana Maria Quiñones,d4a91b755add468,12,105,3,8
15264,Patrick 🇵🇪,PLumumba_,148,497,2,6
15265,Fernando,fern7777777,12,180,7,1
15266,Merik,aleluciaamoros,231,922,7,8
15267,Riquigram 👨🏻‍💻,riquigram,516,2272,9,3
15268,Nathy J.,nati_46,65,181,2,7
15269,Luis Lėvano Bruno,a7a36633335b474,22,110,3,7
15270,😎007 Garmendia,eros2911,15,661,8,3
15271,Rosario,agatanico,12,191,2,9
15272,Rosa Zea,rzearo,68,346,4,6
15273,juan jose guardia,juanguardia1024,108,630,3,7
15274,Pablo,pchirinosz,403,659,9,2
15275,yohn kener,kener_yohn,8,167,2,7
15276,Jose Contreras,jodani12,27,206,4,10
15277,Elsa Garcia Godos L.,Elsaggl,17,74,8,5
15278,Jonas Ontaneda,Jonas_Ontaneda,11,124,6,6
15279,Pietro,pietro_scr,22,140,2,7
15280,Carlos Florian,carlitosdan,106,158,8,6
15281,freddy angeles,freddyangeles10,45,291,2,9
15282,Juan Martin Cardenas,jmcardenas1389,49,1352,3,7
15283,Hector Chumpitaz,HJChumpitaz,236,828,5,11
15284,Jaime Reynoso Minaya,Jaime_Reynoso,242,944,8,1
15285,Rubén Alonso,RubenYnca,296,958,6,3
15286,Aldo L V,Aldoidre,30,204,3,4
15287,DanielS.UNI,TodaVidaUNIJoda,842,1484,5,0
15288,Alexander Pecho,alexpechop,7,31,5,2
15289,Marcelino Ccolqque,QolqeRuna,110,960,2,6
15290,Edgard Paz,EdgrdPaz,486,1607,2,7
15291,Elconversador,Elconversador94,21,265,4,6
15292,Alvaro Gutiérrez Cue,AlvGutierrezCue,4892,223,2,9
15293,Polo Consultoria,PoloConsultoria,23,116,4,4
15294,AdhemirLN🏀,Stiloperu,35,885,4,8
15295,oder ramos,OderRamos,10,86,2,10
15296,Julio Shiroma,ShiromaJulio,21,175,2,5
15297,Diana Marti,diaMartis,273,1416,2,7
15298,italo donayre,italodonayre,33,200,5,4
15299,feliroman,felromanb,23,155,7,7
15300,MAGY,magy_4,37,253,5,11
15301,Miguel Castillo,mcastilloverano,53,311,4,1
15302,Canal PeruculturalHD,Peru_Cultural,1628,910,5,0
15303,isabel pitot,ChabelaPitot,24,89,5,3
15304,Gary Rivera,rivhga,65,314,5,8
15305,Antonio Macedo,AntonioMacedoC,282,422,8,0
15306,Fabiola Donayre V.,FabiolaDV,269,275,9,5
15307,Gloria Armendariz,gloriarmendariz,292,495,5,3
15308,Ricardo Jurado,ricardojuradog,13,9,6,6
15309,Chefs TV,chefstvoficial,910,3868,4,1
15310,Giuliana Vidal,MagiuVidal,56,73,5,10
15311,Jazmín Flores,sinojeriza,2,46,2,5
15312,Jose Luis Alvarez,alvarengoperu,48,1456,2,5
15313,Enrique Seminario,quiqueseminario,57,195,6,4
15314,Jessica Azaldegui,jessica4644,247,1063,8,1
15315,Juan Manuel,juanmanuelbx,448,635,7,7
15316,Diana Cubas,Jmiileek,16,478,2,5
15317,Osvaldo Santisteban,tosvaldosanti,23,56,7,4
15318,Ricardo Luna Soto,RicardoLuna_17,22,309,6,0
15319,мιguεl Y.,unaqueotravez,298,2365,10,4
15320,Félix A. Rangel M.,frangelmorales,73,280,4,9
15321,Katya Hidalgo,Klourdes,3,138,8,9
15322,JOSCHEM QUIMICA PERU,QuimicaSac,58,647,7,1
15323,Miguel Angel,MiguelHuamani,72,783,9,3
15324,Lidi@ Aldan@,LidiAldan1,35,197,2,5
15325,CARLOS CANCHARI,Cacr24Carlos14,389,4935,3,5
15326,A Bocajarro,abocajarroperu,33515,302,4,6
15327,Amanda Velasquez,Amandavejara,80,228,2,5
15328,Luis Alberto,LuisAlb03436443,13,77,2,5
15329,RadarSentirdelPueblo,SienteElPueblo,87,1811,5,10
15330,Angela Z,angela_zuzunaga,21,217,5,0
15331,lili moy,MoyaLilia,16,143,7,2
15332,Porelperu,porunpaisgrande,94,916,2,5
15333,Guillermo Moore,moore_guillermo,140,1304,2,6
15334,TlPress,tlpressperu,65,1364,2,5
15335,miguel mirez,mirez_miguel,33,184,2,8
15336,Pavel Edmundo,EdmundoPavel,16,88,2,5
15337,Pabel Malpartida,PabelMalpartida,48,466,7,4
15338,David calderon,david_dfconofre,83,665,2,7
15339,Mirian.Cabrera,miryasitalove,35,421,4,9
15340,MIRTHA GONZALES,GONZALESMirtha,52,562,6,2
15341,Ruby Villacorta,ruby_vil,50,84,7,3
15342,santos stilisti,santosstilisti,545,5001,3,7
15343,Lidia Quispe,lidiaqmar,25,48,3,5
15344,Fabiola Higa,fabihigau,79,1291,2,6
15345,Katherine Higa,katehiga,181,2050,5,10
15346,Sandro PM,sanpm75,3,52,9,1
15347,David,Ukhio,196,603,8,4
15348,Ranulf,jcavero,287,998,9,2
15349,Jean Marcos,jeanm333,178,1399,7,0
15350,Vivi Duran,vivi_duranv,207,403,6,8
15351,Alonso Mujica,AlonsoMujica1,2599,4690,6,6
15352,cristian3h,cristian3h1,17,201,3,1
15353,miguel angel,mabu_mike,57,155,9,5
15354,Mar,DextreMarleni,2,85,3,7
15355,Arturo Noel Espinoza,ArturoNoelE,13,93,2,5
15356,César Augusto Alvite,AlviteAugusto,49,413,2,8
15357,Yamilet Frias,YamiletFrias2,41,99,3,3
15358,Ros,ros1811,42,51,2,5
15359,Jackeline,Jackeli90383550,179,160,2,5
15360,Ricardo Gomez,gl_ricardo,31,84,6,9
15361,Sandra,Andreinad7,0,279,2,5
15362,٩(͡๏̯͡๏)۶  BЯIƬZ,ViArBritz,101,564,5,6
15363,Ronald chavez,Wairch01,2,47,4,9
15364,Paloma Beltran,palobel2504061,15,38,2,9
15365,Sandra,Sandra04826730,1,114,2,5
15366,J&A Services Contain,scorpiosolo31,59,859,4,11
15367,carlos saavedra,carsaavez,51,534,4,5
15368,Luis Sanchez,LuisSan24466069,11,39,3,4
15369,Cristian Maldonado,CristianFMO,58,603,6,5
15370,Luis Atahua,luisatahua0812,8,53,2,6
15371,Luis Celi,CeliLucho,1,163,3,8
15372,rasputin,rodri411h,66,265,2,6
15373,Nelson Romero Rodrig,RNRR2003,39,565,8,0
15374,VIRGILIO D FRANCESCH,VIRGILIODFRAMER,36,263,6,7
15375,Luan Luan,Luan1426,4,152,2,5
15376,Jossmar Roman L,jromanlopez,42,177,8,4
15377,Justin Mallet Mallet,JustinMalletMa1,31,640,2,8
15378,Robert lenny,96_lenin,299,3021,7,1
15379,carlos vasquez,carlosv140661,36,302,5,4
15380,Rebeca Saenz Arteaga,RSaenzarteaga,26,589,3,10
15381,SOPROTEP Pe,soprotep,236,993,6,6
15382,Rocio Marcelo,RocioMarcelo2,0,83,2,6
15383,Percy Romero,percyromero,924,2545,8,4
15384,Nancy bonita,Nancyfer14,84,670,2,6
15385,Isaac Lopez,reporiente,9,78,5,6
15386,Pedro  Noe garcia,pedropedronoe,130,527,7,2
15387,Ian Pinelo,IanPinelo,227,2059,6,9
15388,Daria Neutron,darianeutron,111,296,6,5
15389,Fiorella Rodriguez,Fiorella1697,408,305,8,1
15390,Erika Arce Bustos,ErikaArceBustos,23,296,2,5
15391,Chio Campos,CamposCerna,40,266,7,3
15392,Juancarlos,jcvicentes,33,631,6,3
15393,Elsa NZ,missenz94,69,81,8,11
15394,Maria milagros,Marimi467684,172,268,2,6
15395,peter contreras,usuario245,1,278,6,10
15396,paul h. j. moreno,barandaizkierda,419,1742,8,5
15397,JJAbad,abad_arriaga,11,167,2,6
15398,Omanfelu,omanfelu,14,1264,2,5
15399,Gary Nuñez Mlafaya,NuezGary,16,454,6,9
15400,LUIS GONZALES,luisgr1211,15,179,6,3
15401,Stefanny Pino,Stefanny2112,71,407,8,7
15402,WorldPEACE,OrixTao,161,514,5,1
15403,Ronald Diaz,ronalddiaze,32,829,7,2
15404,ALESIO NARVAEZ,AlejoNarvaez01,17,156,2,6
15405,ZULLY HUAITA GUZMAN,ZULLY7777,25,22,5,5
15406,Isabel Garcia,isabeldiceque,14,68,2,7
15407,BLEON,BELEONS,232,552,6,9
15408,Antuanetfc,AntuanetteFc,50,134,2,11
15409,Surquillo,surquillanos,23,124,6,9
15410,Oscar Roman Ruiz,OscarRomanR,297,1207,8,4
15411,Jorge Villasante,VillasanteJorge,931,264,4,3
15412,Yuley Santos Valdez,YuleySantos,6,246,3,0
15413,PropuestasDiferencia,PropuestasDifer,51,965,2,5
15414,Luis Erickson CuzcoV,luiscuzcov,64,675,6,6
15415,Pietro,pietro6319,47,1113,4,8
15416,Pierre Otero,Pierreotero78,28,32,8,6
15417,Kronprinz,SphereXIII,51,204,2,5
15418,Irisg,irisgs06,50,87,6,3
15419,Verlaine Alonso,verlainealonso,2,95,2,5
15420,Pais Libre,paislibre2016,33,312,8,4
15421,ConservadorNoReaccionarioSÍ,dostoievsky43,46,429,2,6
15422,Marisel Hurtado,mariselhg,37,199,4,9
15423,JORGE HACHE ERRE,COCOEDUINFO,20,335,2,11
15424,eliana villar,elianavillarm,296,839,8,0
15425,Jorge Raùl De La Cru,jorgeravl17,1,93,4,8
15426,Elizabeth Polar,epolar30,5,83,3,11
15427,Magali,eldamagali,208,289,7,6
15428,Moises Rodriguez,enableyyy,2,69,2,6
15429,Cipiran Torres Danie,CipiranD,29,107,5,4
15430,Marcos Inonan,MarcosInonan,35,832,4,2
15431,CARLOS ROQUE,carlosroque1974,109,576,7,4
15432,Carlos Herrera,carlojozhe,2,99,3,5
15433,jozmer rodriguez,jozmerrodriguez,7,113,5,9
15434,CARLOS BARBA OYANGUR,CBARBA2000,4,101,8,4
15435,Kevin J. PAREDES Q.,KevinParedesQ,6,231,5,8
15436,Vane VJ,VaneVJ3,10,27,2,5
15437,Fernando Bravo S,FerBravoS,24,432,2,5
15438,RoyerCahuaVillasante,Royer_Cahua_V,347,826,7,3
15439,isabel Ortiz,isabelortizdaza,41,728,6,10
15440,Marco Castañeda,marco665,108,493,9,4
15441,Karla Moreno,KarlaMorenoCb,86,310,7,6
15442,JavierUgarteMazzotti,JavieerUM,30,302,6,1
15443,Actualidad 360,BillyEscuderoL,193,1622,3,7
15444,Bruno Sarmiento,bsarmien,457,2440,7,8
15445,Carmencita López,CarmencitaIop,54,130,6,6
15446,Elita Vasquez,eliavasquezc,24,30,3,2
15447,Jon San,juliocarlos1969,222,1089,7,9
15448,Petter D. A.,Petter_Diaz_,28,113,2,8
15449,giovanna alvarez,xiomaragio,16,133,6,4
15450,Adolfo La Torre,ltgadolfo,1,63,2,5
15451,Lic. Wilson Ramirez,Wrvjdm,4,172,4,0
15452,Jorge Figueroa,jorgeluisfi777,114,847,5,10
15453,moises Duran,moisesD02061188,4,86,2,5
15454,shirley zavala,shirleyzavala,23,220,7,5
15455,Accesorios Mujer,hbenitsm,18,203,3,1
15456,Candy,aidagalvezvalle,33,92,6,9
15457,Pepe Murgia,Josemurgia,211,448,8,1
15458,Alonso Rodriguez,AlonZizu,27,536,3,9
15459,Jesús Noriega,jesusnoriega,1332,2118,8,8
15460,Johnny Rodriguez,JohnnyRReyes,60,679,5,0
15461,Victor Hugo Ponce,victorhponce,40,360,8,6
15462,manolete ximenez,manoleteximenez,27,74,6,2
15463,Diana CZ,dikaze,71,705,9,9
15464,Lorena Cano Cavero,LoreVan_C,370,703,8,5
15465,Romina Quintana,RominaQuintanaM,21,266,4,0
15466,Juan Monteza,juanmontezai,57,289,3,9
15467,Rocio Lopez,LRocioPeru,52,177,4,11
15468,Kyara Leiva,kyara2122,123,1345,7,6
15469,Miguel @ngel Rojas,Miguel_Rojash,14,132,7,2
15470,luis quijano montoya,MontoyaQuijano,3,34,2,7
15471,juju58,juju5811,3692,4938,4,5
15472,Irina Guerra,IrinaGuerraA,1,109,2,5
15473,RunRun Político,runrunpolitico,28,200,2,5
15474,Fabrizio Apaéstegui,fabriziod1612,19,578,3,8
15475,Carlos Gallardo,CGallardob,57,615,3,8
15476,Miriam J.,miriam_1307,48,539,2,5
15477,WilderC,custodiowilder,86,379,4,0
15478,Pedro De Los Santos,Psdlsa,45,295,3,9
15479,Jose Torres,jtorresales,226,492,2,7
15480,jose chuquizuta cump,jcc149,16,179,2,6
15481,Arturo Palhua,ar_palhua,3,712,3,6
15482,Pablo Galarza,SANTALVAZ,2,173,3,3
15483,cesar,carrieta1,31,527,9,0
15484,MARISELA ALLCA,MARISELAALLCA,277,1100,8,0
15485,JAIME PUMA SALAZAR,jpuma_salazar,8,39,2,5
15486,omar Miguel saavedra,omarmisav,12,64,3,5
15487,Teny Ric,TenyRik,456,5001,3,2
15488,PAOLO RICHELLI,PAORICCHELLI16,6,125,2,6
15489,Enzo,EnzoGallia,173,318,10,9
15490,MARIO MORALES,marziolatino,38,285,6,1
15491,Patricia Oliva Monti,PattyOM,107,2024,9,2
15492,Anthony Trefny,ATrefny,35,255,3,7
15493,Weimer ponce,WeimerPonce,1,8,2,5
15494,M. Jesús Ortega Zea,OrtegaZea,118,373,7,3
15495,enrique rosas diaz,enrirosasdiaz,671,5000,5,2
15496,Martin Contrera,MContrera_,252,1148,7,2
15497,Roberto Blacio,blacio_roberto,231,1061,3,10
15498,alex,abalmevi36,3,71,2,6
15499,Charles Rodríguez 🇵🇪,Chajles,28294,4450,9,5
15500,Gianmarco Paz,gianmarco_paz,5,45,2,7
15501,Jl Laurente,solaurente,102,713,6,4
15502,CARLOS FERNANDEZ NOV,nov_fernandez,0,25,2,10
15503,HOLA LIMA PRENSA,holalimapublici,38,276,2,10
15504,Enrique Odria,EnriqueOdria,493,1532,4,0
15505,Mauricio Aguinaga,MauAguinaga,124,391,8,5
15506,Laly Q.,laquisi,15,206,7,0
15507,Regulo Morales,123Regulo,27,637,2,6
15508,Juan Luis,Juan_LuisVA,38,460,3,8
15509,Amparo,Amparocix,62,551,6,2
15510,S Rolando M,s_sjurado,3,80,2,6
15511,Francisco Costa,francostag,15,600,5,10
15512,Carlos Alza,carlosalza,2521,2462,9,1
15513,jump,aldo_bo1,119,3686,4,9
15514,Carlos Romucho F.,romucho,24,147,9,2
15515,Yeimi Torre,torre_yeimi,18,104,3,3
15516,Elsa Melita,ElsaMelita1,35,580,4,5
15517,Yhonny,YhonnyPasache,336,690,5,5
15518,Astrid Balarin,AstridBalarin,71,300,7,3
15519,diego cañari gonzale,diego_cgonzales,88,475,6,11
15520,Layo Huachaca,LayoHuachaca,28,133,5,10
15521,Joan Vitru,victorallat,32,156,2,6
15522,Hildorfo Llaja,HildorfoLlaja,2,50,2,9
15523,Victor Paredes Tadey,vrptadey77,118,562,2,6
15524,Aura Elisa,auraelisa10,43,78,7,3
15525,juan rivera abarca,juangra5,3,52,7,5
15526,Jaime Cuzquén,jaime_cuzquen,183,564,9,2
15527,Renato Fernandez,chklex,353,910,9,4
15528,Jose Torres,Itorres1979,57,514,7,7
15529,Elit Sandra,sakurahfperu,6,30,6,6
15530,Raul L.C.,Raul_Lc029,4,102,2,11
15531,joan lopez,albertojoanlope,33,397,6,11
15532,Lavándula,Lefemme_mu,22,214,4,7
15533,Armando Villanueva,ArMaViVa,213,982,8,0
15534,oscar chu chuman,oscarchu19531,349,350,2,6
15535,Oswaldo Saenz,Hozwalduz,57,691,4,11
15536,adriana camaza,AdrianaCamaza,3,8,3,0
